Episodio,Tiempo(s),RecompensaTotal,Resultado
622,5.01,1.97,EXITO
620,0.63,1.18,EXITO
646,2.62,2.14,EXITO
622,5.09,2.97,EXITO
650,2.35,3.17,EXITO
646,2.72,3.15,EXITO
626,2.98,1.09,EXITO
626,3.06,2.09,EXITO
626,3.16,3.13,EXITO
602,2.10,1.18,EXITO
628,2.24,1.16,EXITO
602,2.20,2.14,EXITO
628,2.34,2.20,EXITO
629,0.38,1.08,EXITO
602,2.30,3.15,EXITO
628,2.42,3.21,EXITO
575,1.92,1.19,EXITO
575,2.02,2.15,EXITO
626,1.35,1.05,EXITO
567,2.74,1.22,EXITO
652,0.92,1.02,EXITO
575,2.12,3.15,EXITO
626,1.45,2.06,EXITO
567,2.84,2.27,EXITO
567,2.92,3.27,EXITO
652,1.12,2.02,EXITO
632,3.18,1.03,EXITO
604,2.49,1.17,EXITO
382,2.21,1.15,EXITO
632,3.26,2.03,EXITO
604,2.57,2.17,EXITO
630,0.45,1.28,EXITO
382,2.31,2.16,EXITO
632,3.38,2.98,EXITO
604,2.69,3.12,EXITO
382,2.41,3.11,EXITO
600,2.39,1.23,EXITO
600,2.49,2.28,EXITO
631,0.21,1.17,EXITO
600,2.55,3.29,EXITO
621,1.93,1.12,EXITO
621,2.03,2.08,EXITO
653,6.77,1.02,EXITO
632,0.14,1.06,EXITO
621,2.13,3.09,EXITO
653,6.87,1.97,EXITO
653,6.97,2.98,EXITO
606,1.05,1.03,EXITO
606,1.17,2.08,EXITO
635,1.22,1.09,EXITO
624,0.51,1.15,EXITO
635,1.30,2.09,EXITO
635,1.42,3.05,EXITO
631,2.21,1.21,EXITO
624,3.15,1.06,EXITO
631,2.29,2.22,EXITO
624,3.25,2.07,EXITO
631,2.41,3.17,EXITO
624,3.35,3.03,EXITO
638,0.53,1.24,EXITO
602,2.03,1.00,EXITO
602,2.13,2.01,EXITO
654,2.81,1.11,EXITO
602,2.23,3.05,EXITO
654,2.91,2.16,EXITO
569,3.00,1.15,EXITO
654,2.99,3.16,EXITO
569,3.10,2.16,EXITO
605,3.55,1.20,EXITO
569,3.20,3.12,EXITO
578,3.34,1.17,EXITO
605,3.65,2.16,EXITO
578,3.44,2.18,EXITO
605,3.75,3.16,EXITO
578,3.52,3.22,EXITO
385,3.20,1.00,EXITO
385,3.30,2.01,EXITO
385,3.40,2.97,EXITO
633,2.93,1.01,EXITO
633,3.01,2.01,EXITO
608,2.36,1.28,EXITO
633,3.11,2.97,EXITO
627,1.83,1.16,EXITO
608,2.44,2.29,EXITO
627,1.91,2.17,EXITO
625,2.50,1.12,EXITO
608,2.54,3.24,EXITO
627,2.03,3.13,EXITO
625,2.60,2.12,EXITO
628,4.47,1.21,EXITO
625,2.70,3.08,EXITO
656,3.32,1.01,EXITO
628,4.57,2.16,EXITO
639,1.90,1.10,EXITO
656,3.40,2.01,EXITO
639,1.98,2.11,EXITO
656,3.50,2.97,EXITO
659,0.51,1.15,EXITO
634,3.24,1.21,EXITO
634,3.34,2.21,EXITO
634,3.44,3.17,EXITO
646,1.86,1.17,EXITO
646,1.94,2.19,EXITO
630,1.09,1.07,EXITO
646,2.06,3.14,EXITO
630,1.17,2.12,EXITO
630,1.25,3.13,EXITO
572,2.67,1.29,EXITO
388,2.14,1.14,EXITO
572,2.75,2.29,EXITO
388,2.22,2.14,EXITO
572,2.85,3.25,EXITO
608,2.72,1.21,EXITO
388,2.34,3.09,EXITO
641,1.52,1.10,EXITO
608,2.80,2.22,EXITO
641,1.62,2.10,EXITO
608,2.92,3.17,EXITO
657,3.33,1.24,EXITO
628,2.01,1.22,EXITO
657,3.43,2.23,EXITO
605,3.57,1.17,EXITO
628,2.13,2.17,EXITO
657,3.53,3.19,EXITO
605,3.65,2.18,EXITO
628,2.21,3.17,EXITO
391,0.36,1.12,EXITO
605,3.75,3.22,EXITO
636,2.69,0.98,EXITO
636,2.77,1.98,EXITO
636,2.87,3.02,EXITO
660,0.18,1.05,EXITO
660,1.78,1.14,EXITO
580,3.84,1.03,EXITO
660,1.88,2.14,EXITO
580,3.94,2.03,EXITO
660,1.98,3.09,EXITO
580,4.04,2.99,EXITO
631,1.10,1.07,EXITO
649,2.09,1.18,EXITO
611,3.77,1.23,EXITO
631,1.20,2.08,EXITO
649,2.19,2.23,EXITO
611,3.85,2.23,EXITO
649,2.27,3.24,EXITO
583,0.51,1.14,EXITO
611,3.95,3.18,EXITO
643,2.03,0.96,EXITO
639,1.39,1.04,EXITO
643,2.13,2.01,EXITO
637,2.96,1.15,EXITO
639,1.49,2.05,EXITO
643,2.21,3.01,EXITO
611,2.19,1.21,EXITO
637,3.04,2.16,EXITO
611,2.29,2.26,EXITO
633,2.79,1.08,EXITO
637,3.14,3.12,EXITO
611,2.37,3.27,EXITO
608,1.96,0.97,EXITO
608,2.06,2.01,EXITO
608,2.14,3.01,EXITO
634,0.42,1.12,EXITO
575,3.31,1.03,EXITO
575,3.41,2.00,EXITO
613,1.34,1.07,EXITO
575,3.49,3.00,EXITO
613,1.42,2.08,EXITO
392,3.04,1.14,EXITO
661,2.73,1.11,EXITO
613,1.54,3.04,EXITO
392,3.12,2.14,EXITO
392,3.22,3.19,EXITO
661,2.91,2.16,EXITO
584,2.50,1.08,EXITO
584,2.60,2.04,EXITO
663,3.41,1.10,EXITO
641,2.13,1.25,EXITO
584,2.68,3.04,EXITO
614,2.02,1.13,EXITO
663,3.51,2.06,EXITO
641,2.21,2.29,EXITO
646,2.25,1.18,EXITO
614,2.12,2.13,EXITO
641,2.29,3.30,EXITO
663,3.59,3.07,EXITO
646,2.33,2.19,EXITO
640,2.30,1.12,EXITO
646,2.43,3.15,EXITO
640,2.40,2.17,EXITO
640,2.48,3.17,EXITO
652,3.32,1.22,EXITO
652,3.42,2.27,EXITO
652,3.50,3.28,EXITO
644,0.51,1.05,EXITO
633,3.78,1.14,EXITO
635,2.47,1.28,EXITO
633,3.86,2.14,EXITO
635,2.59,2.23,EXITO
633,3.96,3.19,EXITO
635,2.67,3.24,EXITO
578,2.31,1.17,EXITO
578,2.41,2.22,EXITO
578,2.49,3.21,EXITO
648,1.14,1.10,EXITO
648,1.26,2.06,EXITO
581,0.19,1.03,EXITO
663,2.81,1.10,EXITO
663,2.89,2.10,EXITO
611,4.05,1.12,EXITO
663,2.99,3.06,EXITO
611,4.15,2.13,EXITO
611,4.25,3.09,EXITO
638,1.48,1.02,EXITO
395,3.71,1.21,EXITO
638,1.58,2.06,EXITO
395,3.81,2.17,EXITO
638,1.68,3.08,EXITO
395,3.89,3.18,EXITO
645,2.07,1.20,EXITO
645,2.17,2.16,EXITO
645,2.27,3.17,EXITO
635,2.03,1.25,EXITO
635,2.13,2.30,EXITO
635,2.21,3.30,EXITO
666,3.35,1.19,EXITO
666,3.45,2.15,EXITO
666,3.53,3.15,EXITO
582,1.88,1.07,EXITO
582,1.98,2.12,EXITO
582,2.08,3.12,EXITO
614,1.49,1.10,EXITO
666,1.73,1.04,EXITO
614,1.59,2.11,EXITO
666,1.83,2.00,EXITO
614,1.69,3.16,EXITO
587,4.13,1.01,EXITO
666,1.91,3.00,EXITO
587,4.25,1.97,EXITO
587,4.33,2.97,EXITO
668,0.31,1.06,EXITO
638,1.12,1.07,EXITO
638,1.22,2.08,EXITO
641,1.74,1.03,EXITO
641,1.84,2.04,EXITO
641,1.94,3.08,EXITO
669,0.16,1.05,EXITO
648,1.84,1.19,EXITO
648,1.92,2.19,EXITO
648,2.02,3.15,EXITO
655,4.69,1.06,EXITO
644,0.27,1.09,EXITO
617,1.22,1.06,EXITO
655,4.77,2.06,EXITO
617,1.32,2.10,EXITO
650,8.36,0.95,EXITO
655,4.87,3.02,EXITO
617,1.40,3.11,EXITO
650,8.46,1.99,EXITO
585,1.69,1.10,EXITO
590,1.28,1.04,EXITO
650,8.54,3.00,EXITO
398,2.74,1.15,EXITO
585,1.77,2.10,EXITO
590,1.36,2.06,EXITO
650,4.18,1.14,EXITO
398,2.84,2.11,EXITO
668,2.10,1.23,EXITO
585,1.89,3.06,EXITO
650,4.28,2.10,EXITO
590,1.48,3.02,EXITO
398,2.92,3.11,EXITO
668,2.20,2.19,EXITO
650,4.36,3.11,EXITO
668,2.30,3.19,EXITO
640,1.29,1.04,EXITO
640,1.39,2.05,EXITO
631,3.42,1.12,EXITO
620,0.56,1.27,EXITO
631,3.50,2.12,EXITO
631,3.60,3.17,EXITO
671,0.31,1.06,EXITO
670,1.53,1.09,EXITO
670,1.63,2.14,EXITO
621,0.58,1.08,EXITO
658,1.69,1.15,EXITO
658,1.79,2.15,EXITO
672,0.60,1.19,EXITO
588,1.52,1.08,EXITO
652,1.76,1.08,EXITO
588,1.62,2.13,EXITO
651,2.32,1.12,EXITO
622,0.37,1.21,EXITO
652,1.88,2.04,EXITO
651,2.40,2.12,EXITO
651,2.50,3.07,EXITO
653,1.79,1.12,EXITO
653,1.87,2.12,EXITO
653,1.99,3.08,EXITO
645,2.65,1.13,EXITO
645,2.73,2.13,EXITO
654,0.31,1.04,EXITO
645,2.83,3.18,EXITO
642,2.06,1.18,EXITO
642,2.14,2.18,EXITO
642,2.24,3.23,EXITO
401,2.77,1.07,EXITO
401,2.87,2.03,EXITO
401,2.95,3.03,EXITO
660,1.60,1.10,EXITO
660,1.72,2.06,EXITO
655,1.20,1.07,EXITO
654,1.60,1.13,EXITO
633,2.87,1.12,EXITO
655,1.28,2.06,EXITO
654,1.68,2.14,EXITO
633,2.97,2.08,EXITO
655,1.40,3.02,EXITO
654,1.78,3.18,EXITO
633,3.07,3.08,EXITO
673,2.08,1.16,EXITO
673,2.16,2.17,EXITO
672,3.17,1.13,EXITO
673,2.26,3.13,EXITO
672,3.27,2.09,EXITO
672,3.35,3.09,EXITO
593,4.06,1.24,EXITO
593,4.16,2.20,EXITO
593,4.24,3.20,EXITO
647,2.02,1.02,EXITO
623,2.77,1.15,EXITO
647,2.12,2.03,EXITO
623,2.87,2.20,EXITO
647,2.22,2.99,EXITO
623,2.95,3.20,EXITO
617,2.72,1.22,EXITO
404,2.24,1.14,EXITO
404,2.32,2.14,EXITO
617,2.82,2.27,EXITO
657,1.68,1.12,EXITO
650,0.59,1.19,EXITO
617,2.90,3.27,EXITO
404,2.42,3.18,EXITO
657,1.78,2.09,EXITO
657,1.88,3.09,EXITO
655,3.30,1.20,EXITO
655,3.38,2.20,EXITO
645,3.18,1.06,EXITO
655,3.48,3.16,EXITO
620,0.24,1.02,EXITO
645,3.26,2.06,EXITO
645,3.36,3.02,EXITO
621,0.15,1.05,EXITO
662,2.84,1.09,EXITO
662,2.94,2.05,EXITO
676,2.39,1.07,EXITO
676,2.49,2.12,EXITO
676,2.57,3.12,EXITO
675,2.49,1.27,EXITO
617,2.88,1.13,EXITO
675,2.59,2.27,EXITO
617,2.98,2.09,EXITO
648,0.57,1.16,EXITO
617,3.06,3.09,EXITO
636,3.04,1.13,EXITO
407,1.18,1.05,EXITO
622,0.45,1.27,EXITO
636,3.14,2.09,EXITO
407,1.28,2.06,EXITO
636,3.22,3.09,EXITO
595,2.72,1.15,EXITO
595,2.82,2.15,EXITO
595,2.92,3.11,EXITO
409,0.33,1.07,EXITO
658,1.45,1.15,EXITO
658,1.53,2.16,EXITO
658,1.65,3.11,EXITO
660,1.95,1.21,EXITO
590,6.13,1.16,EXITO
660,2.03,2.21,EXITO
590,6.23,2.20,EXITO
660,2.15,3.17,EXITO
590,6.31,3.20,EXITO
651,2.46,1.25,EXITO
679,1.36,1.09,EXITO
651,2.54,2.24,EXITO
664,1.59,1.25,EXITO
679,1.44,2.10,EXITO
664,1.67,2.25,EXITO
644,4.20,1.19,EXITO
679,1.54,3.06,EXITO
644,4.28,2.19,EXITO
664,1.77,3.21,EXITO
644,4.38,3.24,EXITO
593,0.30,1.06,EXITO
653,0.50,1.09,EXITO
649,2.02,1.09,EXITO
623,2.03,1.23,EXITO
649,2.14,2.04,EXITO
598,1.80,1.06,EXITO
623,2.13,2.20,EXITO
623,2.21,3.21,EXITO
598,1.90,2.06,EXITO
667,0.78,1.13,EXITO
663,1.19,1.04,EXITO
598,2.00,3.11,EXITO
638,2.26,1.18,EXITO
667,0.92,2.18,EXITO
663,1.31,2.04,EXITO
638,2.36,2.23,EXITO
626,4.74,1.23,EXITO
638,2.44,3.24,EXITO
626,4.82,2.23,EXITO
620,2.80,0.99,EXITO
620,2.90,1.95,EXITO
620,2.98,2.95,EXITO
669,0.59,1.02,EXITO
669,0.73,2.07,EXITO
677,3.56,1.05,EXITO
677,3.64,2.05,EXITO
681,2.10,1.15,EXITO
677,3.74,3.01,EXITO
626,1.11,0.98,EXITO
681,2.20,2.20,EXITO
626,1.21,1.99,EXITO
681,2.28,3.20,EXITO
661,2.95,1.13,EXITO
647,2.32,1.25,EXITO
661,3.05,2.13,EXITO
647,2.40,2.26,EXITO
651,1.69,1.13,EXITO
410,3.37,1.15,EXITO
661,3.15,3.09,EXITO
410,3.45,2.15,EXITO
647,2.50,3.22,EXITO
410,3.55,3.20,EXITO
651,1.89,2.09,EXITO
684,0.28,1.11,EXITO
628,0.39,1.04,EXITO
671,1.20,1.05,EXITO
622,1.70,1.12,EXITO
654,2.86,1.06,EXITO
671,1.30,2.09,EXITO
622,1.80,2.17,EXITO
671,1.40,3.10,EXITO
654,2.98,2.07,EXITO
622,1.90,3.17,EXITO
680,1.31,1.06,EXITO
680,1.45,2.02,EXITO
665,2.61,1.26,EXITO
665,2.71,2.22,EXITO
665,2.81,3.22,EXITO
674,0.49,1.12,EXITO
628,2.87,1.24,EXITO
628,2.95,2.25,EXITO
594,4.15,1.18,EXITO
594,4.25,2.23,EXITO
628,3.07,3.20,EXITO
685,1.51,1.12,EXITO
594,4.33,3.23,EXITO
685,1.63,2.08,EXITO
685,1.71,3.08,EXITO
675,0.36,1.20,EXITO
629,2.17,1.05,EXITO
664,2.44,1.27,EXITO
641,3.89,1.15,EXITO
629,2.27,2.10,EXITO
641,3.99,2.20,EXITO
629,2.35,3.10,EXITO
664,2.62,2.25,EXITO
641,4.07,3.19,EXITO
665,0.13,1.02,EXITO
601,4.60,1.17,EXITO
601,4.68,2.17,EXITO
601,4.78,3.13,EXITO
625,2.16,1.10,EXITO
625,2.28,2.05,EXITO
653,3.19,1.10,EXITO
653,3.27,2.10,EXITO
667,0.49,1.14,EXITO
653,3.39,3.05,EXITO
658,1.16,1.05,EXITO
658,1.28,2.06,EXITO
627,0.50,1.22,EXITO
668,2.59,1.18,EXITO
668,2.69,2.23,EXITO
668,2.77,3.24,EXITO
682,3.00,0.99,EXITO
682,3.10,1.95,EXITO
631,2.52,1.08,EXITO
682,3.20,2.95,EXITO
631,2.60,2.08,EXITO
631,2.70,3.03,EXITO
650,4.67,1.05,EXITO
685,0.49,1.09,EXITO
676,3.10,1.05,EXITO
676,3.20,2.10,EXITO
676,3.28,3.10,EXITO
634,0.72,1.28,EXITO
631,2.84,1.03,EXITO
631,2.94,1.99,EXITO
656,2.03,1.24,EXITO
631,3.02,2.99,EXITO
688,3.78,1.22,EXITO
413,5.74,1.04,EXITO
656,2.13,2.20,EXITO
688,3.86,2.23,EXITO
413,5.82,2.05,EXITO
656,2.23,3.21,EXITO
603,2.70,1.21,EXITO
597,4.12,1.12,EXITO
688,3.96,3.19,EXITO
413,5.92,3.01,EXITO
603,2.80,2.25,EXITO
597,4.22,2.08,EXITO
668,2.48,1.06,EXITO
603,2.88,3.26,EXITO
597,4.30,3.08,EXITO
668,2.56,2.06,EXITO
668,2.66,3.02,EXITO
651,1.46,1.11,EXITO
651,1.54,2.12,EXITO
651,1.64,3.07,EXITO
628,2.48,1.24,EXITO
628,2.58,2.21,EXITO
628,2.68,3.21,EXITO
644,4.20,1.16,EXITO
644,4.28,2.16,EXITO
606,0.73,1.15,EXITO
644,4.38,3.21,EXITO
679,1.64,1.05,EXITO
679,1.72,2.05,EXITO
686,2.26,1.03,EXITO
686,2.34,2.03,EXITO
686,2.44,3.08,EXITO
654,1.18,1.01,EXITO
635,2.26,1.23,EXITO
635,2.38,2.19,EXITO
654,1.32,2.06,EXITO
635,2.46,3.19,EXITO
671,3.92,1.16,EXITO
689,0.43,1.05,EXITO
671,4.00,2.16,EXITO
671,4.10,3.20,EXITO
634,2.69,1.24,EXITO
659,2.55,1.16,EXITO
600,2.38,1.16,EXITO
634,2.79,2.29,EXITO
659,2.65,2.21,EXITO
634,2.87,3.29,EXITO
600,2.48,2.16,EXITO
681,1.34,1.03,EXITO
659,2.75,3.21,EXITO
681,1.44,2.02,EXITO
691,2.81,1.15,EXITO
681,1.54,2.98,EXITO
691,2.91,2.20,EXITO
607,1.85,1.06,EXITO
691,2.99,3.20,EXITO
674,0.56,1.23,EXITO
607,1.95,2.07,EXITO
416,3.04,1.18,EXITO
607,2.05,3.12,EXITO
416,3.12,2.19,EXITO
671,2.86,1.06,EXITO
416,3.24,3.14,EXITO
631,2.43,1.16,EXITO
671,2.96,2.05,EXITO
631,2.53,2.21,EXITO
671,3.06,3.01,EXITO
631,2.61,3.21,EXITO
610,0.73,1.20,EXITO
638,1.97,1.20,EXITO
638,2.09,2.17,EXITO
646,3.28,1.17,EXITO
611,0.24,1.06,EXITO
646,3.38,2.17,EXITO
646,3.48,3.13,EXITO
694,1.47,1.03,EXITO
674,1.14,1.04,EXITO
694,1.57,2.04,EXITO
602,1.96,1.11,EXITO
674,1.28,2.05,EXITO
602,2.06,2.06,EXITO
602,2.14,3.07,EXITO
684,1.92,1.22,EXITO
636,2.18,1.14,EXITO
662,2.18,0.96,EXITO
684,2.02,2.19,EXITO
636,2.28,2.14,EXITO
649,0.32,1.10,EXITO
612,0.46,1.28,EXITO
684,2.10,3.19,EXITO
662,2.28,2.00,EXITO
662,2.38,3.01,EXITO
676,0.34,1.08,EXITO
675,2.25,0.96,EXITO
675,2.33,1.96,EXITO
660,7.92,0.96,EXITO
675,2.43,3.00,EXITO
638,0.32,1.12,EXITO
638,0.40,2.17,EXITO
634,2.10,1.15,EXITO
660,8.08,1.93,EXITO
634,2.20,2.15,EXITO
634,2.30,3.11,EXITO
640,1.57,1.07,EXITO
640,1.69,2.02,EXITO
696,1.37,1.03,EXITO
696,1.47,2.04,EXITO
690,4.16,1.24,EXITO
637,0.36,1.16,EXITO
642,0.21,1.02,EXITO
690,4.26,2.20,EXITO
657,1.94,1.01,EXITO
605,1.44,1.00,EXITO
419,3.18,1.09,EXITO
690,4.36,3.20,EXITO
657,2.04,2.01,EXITO
605,1.54,2.00,EXITO
419,3.28,2.09,EXITO
419,3.38,3.05,EXITO
677,1.79,1.02,EXITO
613,2.06,1.12,EXITO
677,1.89,2.07,EXITO
613,2.14,2.13,EXITO
677,1.97,3.08,EXITO
613,2.26,3.08,EXITO
650,2.33,1.15,EXITO
640,1.77,1.19,EXITO
650,2.41,2.16,EXITO
640,1.87,2.16,EXITO
640,1.95,3.16,EXITO
650,2.53,3.11,EXITO
687,2.64,1.25,EXITO
687,2.72,2.24,EXITO
687,2.84,3.19,EXITO
616,0.40,1.12,EXITO
698,1.70,1.17,EXITO
665,2.92,1.11,EXITO
698,1.78,2.17,EXITO
665,3.02,2.12,EXITO
638,1.83,1.10,EXITO
698,1.90,3.13,EXITO
422,1.54,1.03,EXITO
665,3.12,3.08,EXITO
643,1.91,1.25,EXITO
638,1.93,2.15,EXITO
422,1.64,2.03,EXITO
638,2.01,3.16,EXITO
643,2.01,2.26,EXITO
422,1.74,2.99,EXITO
659,1.84,1.17,EXITO
643,2.11,3.31,EXITO
659,1.92,2.17,EXITO
659,2.02,3.14,EXITO
643,1.18,1.10,EXITO
643,1.30,2.11,EXITO
661,0.31,1.06,EXITO
693,2.60,1.07,EXITO
641,0.61,1.02,EXITO
693,2.70,2.07,EXITO
662,3.61,1.22,EXITO
693,2.80,3.03,EXITO
662,3.71,2.26,EXITO
662,3.79,3.26,EXITO
678,3.97,1.15,EXITO
690,1.49,1.07,EXITO
678,4.07,2.10,EXITO
678,4.17,3.11,EXITO
690,1.59,2.04,EXITO
690,1.69,3.04,EXITO
653,2.06,1.12,EXITO
653,2.14,2.11,EXITO
642,0.54,1.30,EXITO
653,2.26,3.06,EXITO
607,3.50,1.23,EXITO
607,3.60,2.19,EXITO
607,3.68,3.20,EXITO
679,2.91,1.25,EXITO
646,1.66,1.08,EXITO
679,2.99,2.24,EXITO
646,1.78,2.03,EXITO
668,1.99,1.16,EXITO
679,3.09,3.21,EXITO
693,0.54,1.16,EXITO
681,0.65,1.27,EXITO
668,2.09,2.12,EXITO
425,1.93,1.14,EXITO
425,2.01,2.15,EXITO
668,2.19,3.12,EXITO
425,2.13,3.11,EXITO
682,0.41,1.26,EXITO
701,2.75,1.25,EXITO
701,2.83,2.25,EXITO
701,2.95,3.21,EXITO
643,1.31,1.06,EXITO
662,2.20,1.12,EXITO
643,1.43,2.02,EXITO
662,2.30,2.09,EXITO
665,2.05,1.15,EXITO
662,2.40,3.09,EXITO
665,2.15,2.16,EXITO
683,0.46,1.20,EXITO
696,2.27,1.21,EXITO
665,2.25,3.11,EXITO
696,2.35,2.22,EXITO
696,2.45,3.27,EXITO
656,1.82,1.14,EXITO
648,1.37,1.09,EXITO
656,1.90,2.14,EXITO
648,1.47,2.10,EXITO
656,2.02,3.09,EXITO
428,1.64,1.06,EXITO
617,4.53,1.04,EXITO
428,1.76,2.02,EXITO
617,4.63,2.09,EXITO
617,4.71,3.09,EXITO
681,2.17,1.22,EXITO
681,2.25,2.22,EXITO
681,2.35,3.27,EXITO
704,1.55,1.13,EXITO
665,1.24,1.04,EXITO
704,1.65,2.13,EXITO
665,1.36,2.09,EXITO
645,1.66,1.12,EXITO
671,2.63,1.20,EXITO
645,1.76,2.13,EXITO
671,2.71,2.24,EXITO
694,2.91,1.14,EXITO
645,1.86,3.17,EXITO
671,2.79,3.25,EXITO
694,2.99,2.14,EXITO
668,1.68,0.99,EXITO
694,3.09,3.19,EXITO
668,1.78,2.04,EXITO
668,1.86,3.05,EXITO
619,1.37,1.10,EXITO
619,1.45,2.10,EXITO
619,1.57,3.06,EXITO
430,1.77,1.20,EXITO
650,2.39,1.09,EXITO
684,2.78,1.23,EXITO
430,1.87,2.24,EXITO
650,2.49,2.14,EXITO
430,1.95,3.25,EXITO
684,2.88,2.27,EXITO
650,2.57,3.15,EXITO
684,2.96,3.28,EXITO
658,2.83,1.17,EXITO
658,2.93,2.17,EXITO
658,3.03,3.13,EXITO
684,2.20,1.21,EXITO
684,2.28,2.21,EXITO
699,3.39,1.13,EXITO
684,2.40,3.16,EXITO
699,3.47,2.13,EXITO
674,1.87,1.19,EXITO
699,3.57,3.09,EXITO
674,1.99,2.15,EXITO
667,2.37,0.97,EXITO
674,2.07,3.15,EXITO
667,2.47,1.98,EXITO
667,2.57,3.02,EXITO
661,0.40,1.12,EXITO
706,2.71,1.27,EXITO
706,2.79,2.28,EXITO
706,2.89,3.24,EXITO
648,3.11,1.06,EXITO
648,3.21,2.02,EXITO
648,3.29,3.02,EXITO
653,2.28,1.21,EXITO
653,2.36,2.21,EXITO
653,2.48,3.16,EXITO
687,2.52,1.01,EXITO
687,2.62,2.02,EXITO
657,6.12,0.95,EXITO
687,2.01,1.16,EXITO
687,2.72,3.07,EXITO
687,2.11,2.16,EXITO
622,3.21,0.93,EXITO
657,6.32,1.91,EXITO
702,2.06,1.31,EXITO
671,3.91,1.08,EXITO
687,2.21,3.12,EXITO
702,2.14,2.31,EXITO
622,3.31,1.94,EXITO
671,3.99,2.08,EXITO
622,3.39,2.98,EXITO
702,2.26,3.26,EXITO
671,4.09,3.03,EXITO
677,2.42,1.26,EXITO
677,2.50,2.27,EXITO
674,0.26,1.02,EXITO
677,2.62,3.22,EXITO
662,2.61,1.16,EXITO
662,2.71,2.21,EXITO
670,2.75,1.22,EXITO
662,2.77,3.22,EXITO
670,2.83,2.22,EXITO
709,2.59,1.27,EXITO
670,2.95,3.17,EXITO
709,2.69,2.28,EXITO
709,2.79,3.23,EXITO
433,4.55,1.15,EXITO
656,1.85,1.08,EXITO
659,1.47,1.10,EXITO
433,4.65,2.11,EXITO
659,1.55,2.10,EXITO
656,1.97,2.13,EXITO
433,4.73,3.11,EXITO
656,2.05,3.14,EXITO
659,1.65,3.06,EXITO
625,1.56,1.04,EXITO
625,1.68,2.09,EXITO
651,2.73,1.06,EXITO
651,2.83,2.11,EXITO
651,2.91,3.12,EXITO
436,0.42,1.08,EXITO
665,1.42,1.07,EXITO
662,0.70,1.09,EXITO
665,1.52,2.12,EXITO
437,0.13,1.05,EXITO
665,1.60,3.13,EXITO
662,0.82,2.10,EXITO
675,2.30,1.19,EXITO
690,3.00,1.19,EXITO
675,2.40,2.20,EXITO
690,3.08,2.20,EXITO
675,2.50,3.16,EXITO
690,3.16,3.24,EXITO
646,2.36,1.19,EXITO
654,1.19,1.05,EXITO
646,2.46,2.15,EXITO
654,1.31,2.10,EXITO
646,2.54,3.15,EXITO
704,3.76,1.24,EXITO
704,3.84,2.25,EXITO
672,2.91,1.11,EXITO
704,3.96,3.20,EXITO
672,2.99,2.12,EXITO
672,3.09,3.17,EXITO
664,2.10,1.17,EXITO
627,2.93,1.00,EXITO
712,3.72,1.10,EXITO
664,2.20,2.13,EXITO
712,3.80,2.10,EXITO
627,3.11,2.05,EXITO
664,2.30,3.13,EXITO
712,3.90,3.14,EXITO
438,2.74,1.10,EXITO
693,2.16,1.12,EXITO
438,2.84,2.06,EXITO
693,2.24,2.11,EXITO
438,2.92,3.06,EXITO
693,2.34,3.07,EXITO
611,3.54,1.25,EXITO
611,3.62,2.25,EXITO
678,2.50,1.20,EXITO
659,4.08,1.14,EXITO
678,2.60,2.25,EXITO
659,4.18,2.19,EXITO
649,2.25,1.30,EXITO
678,2.68,3.26,EXITO
668,3.26,1.00,EXITO
659,4.26,3.19,EXITO
649,2.33,2.30,EXITO
629,0.79,1.16,EXITO
668,3.36,2.04,EXITO
649,2.45,3.24,EXITO
629,0.87,2.18,EXITO
440,0.38,1.10,EXITO
668,3.44,3.04,EXITO
629,0.99,3.13,EXITO
681,0.31,1.13,EXITO
707,2.32,1.20,EXITO
707,2.42,2.25,EXITO
707,2.50,3.26,EXITO
632,0.42,1.10,EXITO
667,1.83,1.20,EXITO
662,0.99,1.00,EXITO
667,1.93,2.17,EXITO
652,0.93,1.01,EXITO
667,2.01,3.17,EXITO
662,1.13,2.06,EXITO
710,0.42,1.09,EXITO
652,1.07,2.06,EXITO
710,0.54,2.09,EXITO
671,1.22,1.05,EXITO
656,3.97,1.08,EXITO
671,1.34,2.01,EXITO
656,4.05,2.08,EXITO
656,4.17,3.04,EXITO
613,1.86,1.11,EXITO
613,1.96,2.11,EXITO
613,2.06,3.16,EXITO
682,2.05,1.12,EXITO
696,2.94,1.18,EXITO
682,2.15,2.08,EXITO
696,3.02,2.19,EXITO
682,2.23,3.08,EXITO
696,3.10,3.23,EXITO
697,3.30,1.20,EXITO
697,3.38,2.19,EXITO
441,2.74,1.26,EXITO
697,3.48,3.15,EXITO
441,2.82,2.28,EXITO
675,4.82,1.02,EXITO
441,2.92,3.24,EXITO
675,4.90,2.02,EXITO
675,5.00,3.07,EXITO
654,1.95,1.07,EXITO
659,1.54,1.05,EXITO
659,1.62,2.06,EXITO
654,2.05,2.07,EXITO
664,2.14,1.15,EXITO
664,2.22,2.15,EXITO
654,2.15,3.12,EXITO
659,1.74,3.03,EXITO
633,2.68,1.26,EXITO
633,2.76,2.26,EXITO
664,2.34,3.11,EXITO
633,2.86,3.22,EXITO
616,1.72,1.13,EXITO
712,2.26,1.09,EXITO
616,1.80,2.14,EXITO
712,2.36,2.14,EXITO
712,2.44,3.14,EXITO
616,1.92,3.10,EXITO
669,2.71,1.24,EXITO
700,0.91,1.27,EXITO
