Episodio,Tiempo(s),RecompensaTotal,Resultado
186,2.13,1.15,EXITO
267,3.23,1.08,EXITO
267,3.04,1.06,EXITO
273,2.40,1.22,EXITO
277,1.44,1.06,EXITO
278,2.37,1.13,EXITO
272,2.10,1.19,EXITO
265,2.46,1.02,EXITO
269,3.92,1.14,EXITO
187,2.10,1.07,EXITO
268,1.35,1.11,EXITO
247,3.20,1.23,EXITO
256,3.89,1.16,EXITO
270,3.46,1.17,EXITO
268,3.50,1.10,EXITO
261,3.08,1.21,EXITO
273,1.48,1.04,EXITO
270,3.66,1.18,EXITO
279,1.88,1.14,EXITO
269,0.36,1.08,EXITO
278,2.45,1.17,EXITO
268,2.73,1.29,EXITO
253,4.76,1.23,EXITO
269,0.61,1.18,EXITO
271,1.18,1.07,EXITO
188,2.46,1.05,EXITO
266,2.93,1.18,EXITO
274,4.04,1.13,EXITO
270,1.60,1.07,EXITO
257,2.47,1.22,EXITO
262,2.40,1.22,EXITO
271,2.77,1.25,EXITO
269,3.36,1.11,EXITO
258,0.76,1.27,EXITO
263,0.49,1.13,EXITO
254,2.52,1.07,EXITO
189,1.79,1.19,EXITO
279,3.03,1.25,EXITO
275,1.66,1.12,EXITO
274,3.88,0.95,EXITO
280,3.92,1.16,EXITO
270,3.16,1.04,EXITO
271,2.42,1.18,EXITO
267,2.91,1.14,EXITO
259,1.72,1.06,EXITO
264,1.69,1.11,EXITO
272,2.84,0.96,EXITO
270,2.98,1.05,EXITO
255,2.86,1.23,EXITO
190,2.92,1.08,EXITO
276,2.72,1.26,EXITO
281,2.50,1.26,EXITO
260,1.81,1.14,EXITO
265,1.85,1.12,EXITO
248,7.65,0.94,EXITO
191,1.16,1.03,EXITO
273,2.42,1.19,EXITO
271,2.14,1.01,EXITO
272,3.54,1.12,EXITO
268,3.44,1.25,EXITO
271,3.96,1.20,EXITO
261,1.59,1.10,EXITO
273,0.24,1.03,EXITO
282,1.76,1.12,EXITO
275,4.87,1.19,EXITO
256,2.40,1.29,EXITO
277,2.22,1.14,EXITO
276,0.25,1.01,EXITO
249,2.26,0.96,EXITO
257,0.52,1.17,EXITO
269,1.56,1.04,EXITO
272,9.20,0.99,EXITO
272,2.66,1.16,EXITO
271,2.40,1.13,EXITO
277,1.51,1.02,EXITO
278,2.60,1.05,EXITO
272,3.26,0.94,EXITO
250,2.27,1.15,EXITO
273,1.32,1.07,EXITO
283,3.61,1.10,EXITO
278,1.04,1.09,EXITO
274,3.97,1.20,EXITO
262,4.05,1.24,EXITO
270,2.81,1.03,EXITO
273,2.51,1.23,EXITO
258,3.25,0.98,EXITO
279,2.22,1.18,EXITO
284,1.42,1.08,EXITO
263,1.36,1.11,EXITO
274,6.27,0.98,EXITO
273,2.52,1.21,EXITO
275,2.04,1.19,EXITO
259,1.76,1.12,EXITO
279,2.52,1.27,EXITO
271,2.39,1.20,EXITO
274,3.38,1.16,EXITO
260,0.49,1.15,EXITO
272,4.84,1.04,EXITO
274,1.20,0.99,EXITO
280,1.78,1.05,EXITO
264,1.98,1.13,EXITO
275,2.58,1.04,EXITO
281,3.64,1.11,EXITO
280,1.62,1.07,EXITO
251,4.92,1.20,EXITO
272,1.68,1.08,EXITO
275,1.28,1.05,EXITO
192,9.61,1.06,EXITO
285,3.44,1.16,EXITO
273,2.24,1.17,EXITO
276,3.37,1.06,EXITO
286,1.20,1.05,EXITO
265,2.50,1.08,EXITO
276,1.49,1.07,EXITO
277,0.77,1.19,EXITO
276,2.32,1.28,EXITO
287,0.48,1.16,EXITO
267,2.82,1.17,EXITO
281,2.52,1.20,EXITO
274,1.45,0.99,EXITO
261,4.15,1.18,EXITO
273,2.59,1.03,EXITO
282,3.16,1.20,EXITO
252,3.23,1.08,EXITO
266,1.68,1.08,EXITO
277,1.84,1.08,EXITO
277,2.18,1.09,EXITO
268,2.02,1.20,EXITO
274,1.64,1.05,EXITO
262,1.96,1.11,EXITO
275,2.46,1.27,EXITO
278,0.56,1.17,EXITO
283,2.16,1.14,EXITO
253,2.03,1.20,EXITO
288,3.06,1.09,EXITO
278,3.32,1.01,EXITO
282,2.91,1.02,EXITO
267,1.98,1.15,EXITO
269,1.32,0.98,EXITO
289,0.38,1.07,EXITO
284,0.86,1.29,EXITO
275,1.96,1.10,EXITO
279,1.75,1.07,EXITO
263,2.52,1.16,EXITO
279,2.32,1.25,EXITO
278,4.20,1.16,EXITO
268,2.20,1.23,EXITO
283,2.46,1.24,EXITO
290,2.08,1.14,EXITO
276,3.03,1.22,EXITO
276,1.73,1.10,EXITO
254,3.72,1.03,EXITO
264,1.55,1.05,EXITO
280,2.34,1.15,EXITO
275,3.88,1.15,EXITO
270,3.67,1.20,EXITO
276,2.06,1.16,EXITO
280,2.39,1.19,EXITO
279,2.46,1.19,EXITO
277,2.20,1.14,EXITO
284,2.88,1.18,EXITO
276,1.64,1.08,EXITO
277,3.09,1.15,EXITO
278,0.41,1.12,EXITO
281,2.06,1.17,EXITO
269,3.44,1.14,EXITO
271,2.18,1.18,EXITO
291,3.74,1.12,EXITO
265,2.68,1.00,EXITO
193,12.34,0.98,EXITO
282,4.02,1.23,EXITO
194,0.22,1.02,EXITO
272,0.59,1.15,EXITO
285,1.39,1.06,EXITO
283,0.54,1.18,EXITO
281,2.70,1.17,EXITO
278,1.78,1.13,EXITO
255,4.24,0.96,EXITO
280,2.94,1.03,EXITO
266,1.61,1.06,EXITO
282,2.54,1.28,EXITO
279,1.02,1.00,EXITO
285,8.36,1.03,EXITO
292,2.45,1.25,EXITO
195,2.10,1.15,EXITO
277,3.62,1.18,EXITO
270,3.60,1.14,EXITO
273,2.55,1.00,EXITO
286,2.79,1.10,EXITO
267,1.91,1.18,EXITO
279,4.34,1.17,EXITO
256,2.40,1.27,EXITO
283,1.56,1.06,EXITO
286,1.73,0.98,EXITO
284,3.38,1.08,EXITO
280,2.12,1.27,EXITO
278,1.72,1.13,EXITO
281,2.94,1.06,EXITO
277,6.80,0.92,EXITO
196,2.28,1.28,EXITO
285,0.50,1.16,EXITO
284,1.46,1.03,EXITO
293,3.39,1.05,EXITO
287,2.58,1.22,EXITO
274,3.04,1.13,EXITO
278,1.63,1.10,EXITO
287,2.30,1.25,EXITO
271,3.42,1.23,EXITO
288,0.20,1.01,EXITO
197,1.90,1.07,EXITO
280,3.45,1.11,EXITO
257,3.77,1.17,EXITO
279,2.98,1.01,EXITO
286,2.76,1.22,EXITO
268,4.37,1.23,EXITO
281,3.44,1.18,EXITO
287,0.26,1.02,EXITO
281,1.22,1.13,EXITO
269,0.37,1.08,EXITO
275,2.32,1.19,EXITO
288,0.50,1.16,EXITO
279,2.30,1.20,EXITO
198,2.06,1.12,EXITO
280,1.44,1.09,EXITO
272,2.49,1.21,EXITO
294,3.59,1.18,EXITO
258,1.75,1.10,EXITO
285,4.12,1.17,EXITO
288,3.82,1.25,EXITO
273,0.44,1.11,EXITO
281,0.64,1.23,EXITO
282,1.73,1.08,EXITO
289,1.46,1.05,EXITO
270,2.25,1.26,EXITO
280,1.90,1.06,EXITO
282,6.55,1.10,EXITO
282,3.03,1.08,EXITO
199,1.56,1.07,EXITO
290,1.04,1.08,EXITO
259,1.78,1.04,EXITO
289,2.45,1.19,EXITO
289,5.90,1.14,EXITO
295,2.92,1.27,EXITO
283,2.39,1.21,EXITO
283,2.20,1.18,EXITO
286,3.18,1.06,EXITO
276,4.67,1.14,EXITO
200,2.14,1.20,EXITO
274,3.25,1.04,EXITO
283,2.67,1.16,EXITO
271,3.03,1.07,EXITO
282,4.34,1.22,EXITO
291,3.09,0.98,EXITO
201,1.43,1.05,EXITO
290,2.28,1.16,EXITO
283,3.96,1.20,EXITO
275,1.60,1.07,EXITO
292,0.33,1.03,EXITO
287,2.14,1.12,EXITO
277,1.99,1.14,EXITO
284,0.26,1.03,EXITO
260,4.01,1.14,EXITO
281,5.03,1.11,EXITO
284,2.07,1.23,EXITO
284,3.00,1.20,EXITO
285,0.54,1.14,EXITO
285,0.48,1.15,EXITO
272,3.06,1.06,EXITO
284,4.24,1.20,EXITO
278,2.46,1.25,EXITO
291,3.04,1.04,EXITO
282,2.06,1.10,EXITO
283,3.74,1.18,EXITO
276,3.30,1.20,EXITO
285,2.52,1.27,EXITO
288,3.22,1.16,EXITO
273,1.75,1.16,EXITO
202,4.16,1.16,EXITO
277,0.50,1.17,EXITO
278,0.27,1.06,EXITO
286,3.38,1.07,EXITO
293,4.32,1.16,EXITO
285,2.46,1.17,EXITO
286,3.08,1.27,EXITO
279,1.70,1.13,EXITO
261,4.10,1.15,EXITO
292,1.83,1.07,EXITO
284,2.24,1.23,EXITO
283,3.18,1.19,EXITO
289,2.82,1.19,EXITO
294,1.83,1.08,EXITO
274,2.55,1.26,EXITO
203,2.59,1.01,EXITO
279,2.16,1.15,EXITO
287,2.27,1.20,EXITO
293,2.24,1.16,EXITO
286,2.63,1.08,EXITO
291,0.40,1.08,EXITO
284,1.66,1.03,EXITO
297,0.64,1.22,EXITO
280,3.55,1.14,EXITO
287,3.59,1.23,EXITO
204,1.52,1.05,EXITO
294,1.38,1.03,EXITO
280,2.06,1.15,EXITO
285,3.29,1.09,EXITO
295,2.48,1.24,EXITO
290,2.60,1.02,EXITO
287,1.86,1.10,EXITO
275,2.80,1.00,EXITO
296,0.71,1.29,EXITO
292,2.24,1.20,EXITO
288,1.85,1.17,EXITO
262,5.78,1.14,EXITO
281,2.14,1.12,EXITO
288,4.31,1.16,EXITO
263,0.60,1.19,EXITO
205,2.95,0.99,EXITO
295,2.44,1.20,EXITO
288,2.09,1.22,EXITO
293,1.22,1.06,EXITO
298,3.50,1.09,EXITO
281,3.46,1.09,EXITO
297,1.50,1.03,EXITO
282,0.54,1.21,EXITO
291,2.97,1.27,EXITO
299,0.55,1.16,EXITO
289,0.78,1.31,EXITO
276,2.74,1.21,EXITO
298,0.57,1.21,EXITO
286,3.62,1.08,EXITO
300,0.43,1.12,EXITO
289,2.77,1.10,EXITO
301,0.25,1.02,EXITO
292,1.42,0.97,EXITO
283,1.80,1.10,EXITO
294,2.39,1.09,EXITO
277,1.50,0.99,EXITO
289,2.98,1.17,EXITO
295,0.34,1.03,EXITO
296,3.28,1.22,EXITO
282,3.07,1.08,EXITO
290,0.64,1.20,EXITO
264,3.88,1.16,EXITO
293,1.48,1.04,EXITO
287,2.74,1.16,EXITO
284,1.62,1.08,EXITO
299,3.22,1.11,EXITO
290,2.86,1.19,EXITO
287,3.44,1.20,EXITO
290,4.07,1.24,EXITO
278,2.54,1.28,EXITO
265,1.46,1.02,EXITO
296,2.49,1.24,EXITO
302,3.70,1.15,EXITO
283,2.40,1.23,EXITO
266,0.40,1.09,EXITO
294,2.24,1.24,EXITO
303,0.33,1.06,EXITO
291,2.60,1.00,EXITO
285,2.19,1.12,EXITO
297,3.03,1.05,EXITO
288,2.50,1.22,EXITO
286,0.34,1.07,EXITO
297,0.90,1.00,EXITO
279,1.84,1.06,EXITO
206,7.80,1.04,EXITO
300,3.59,1.20,EXITO
292,1.66,1.13,EXITO
284,2.24,1.27,EXITO
301,0.21,1.02,EXITO
295,2.28,1.21,EXITO
298,2.42,1.17,EXITO
285,0.56,1.18,EXITO
304,2.72,1.01,EXITO
291,4.56,1.12,EXITO
287,2.73,0.99,EXITO
305,0.26,1.01,EXITO
286,3.36,1.12,EXITO
207,2.30,1.15,EXITO
296,1.28,1.06,EXITO
289,3.50,1.12,EXITO
293,1.92,1.12,EXITO
298,3.43,1.21,EXITO
287,0.34,1.04,EXITO
288,5.60,1.20,EXITO
208,0.51,1.15,EXITO
286,1.62,1.09,EXITO
306,1.11,0.99,EXITO
280,3.60,1.15,EXITO
299,0.51,1.18,EXITO
288,0.65,1.23,EXITO
287,0.28,1.04,EXITO
307,0.34,1.08,EXITO
302,2.90,1.23,EXITO
299,2.64,1.25,EXITO
267,6.66,1.10,EXITO
292,3.64,1.18,EXITO
303,1.34,0.98,EXITO
288,3.41,1.07,EXITO
294,2.90,1.28,EXITO
308,1.80,1.14,EXITO
300,1.51,1.07,EXITO
289,2.78,1.04,EXITO
288,2.62,1.23,EXITO
300,2.89,1.12,EXITO
209,3.24,0.96,EXITO
281,3.08,1.17,EXITO
290,4.44,1.16,EXITO
289,3.76,1.20,EXITO
268,2.47,1.21,EXITO
289,1.77,1.08,EXITO
292,0.60,1.21,EXITO
295,2.19,1.27,EXITO
309,2.55,1.23,EXITO
304,2.71,1.22,EXITO
301,2.11,1.24,EXITO
293,3.23,1.18,EXITO
290,2.73,1.04,EXITO
301,2.85,1.12,EXITO
210,2.45,1.21,EXITO
305,0.39,1.11,EXITO
282,2.69,1.23,EXITO
291,2.13,1.12,EXITO
290,1.76,1.10,EXITO
289,3.25,0.98,EXITO
290,0.42,1.08,EXITO
310,1.73,1.03,EXITO
296,2.12,1.21,EXITO
292,1.48,1.03,EXITO
293,3.29,1.02,EXITO
211,2.24,1.17,EXITO
291,2.50,1.23,EXITO
269,3.88,1.12,EXITO
297,1.09,1.05,EXITO
294,2.81,1.25,EXITO
293,0.74,1.29,EXITO
294,0.44,1.07,EXITO
306,2.92,1.19,EXITO
302,3.57,1.23,EXITO
295,0.38,1.06,EXITO
270,1.14,1.05,EXITO
311,2.43,1.28,EXITO
291,2.52,1.27,EXITO
302,3.98,1.14,EXITO
295,1.18,1.04,EXITO
298,1.30,1.00,EXITO
283,4.28,1.24,EXITO
292,0.48,1.14,EXITO
307,1.30,1.13,EXITO
292,2.30,1.16,EXITO
299,0.69,1.26,EXITO
298,2.64,1.25,EXITO
303,1.73,1.09,EXITO
212,3.46,1.02,EXITO
294,3.02,1.06,EXITO
296,2.36,1.11,EXITO
308,1.40,1.12,EXITO
303,3.34,1.02,EXITO
293,2.20,1.12,EXITO
291,6.69,0.89,EXITO
309,0.74,1.26,EXITO
304,0.35,1.05,EXITO
294,0.36,1.06,EXITO
300,2.44,1.25,EXITO
284,2.86,1.08,EXITO
296,3.53,0.95,EXITO
295,1.58,1.06,EXITO
312,3.74,1.20,EXITO
271,4.10,1.09,EXITO
304,2.04,1.19,EXITO
293,3.18,1.03,EXITO
301,0.48,1.11,EXITO
285,0.39,1.07,EXITO
299,2.72,1.27,EXITO
292,1.80,1.09,EXITO
305,0.76,1.26,EXITO
295,1.62,1.10,EXITO
297,1.57,1.07,EXITO
310,2.36,1.18,EXITO
297,3.72,1.19,EXITO
305,2.52,1.17,EXITO
313,2.11,1.19,EXITO
296,0.64,1.24,EXITO
298,0.21,1.01,EXITO
294,1.90,1.08,EXITO
300,1.37,1.01,EXITO
291,1.92,1.12,EXITO
272,2.44,1.23,EXITO
292,0.43,1.12,EXITO
286,3.44,1.19,EXITO
213,6.12,0.99,EXITO
299,1.80,1.12,EXITO
301,1.84,1.12,EXITO
302,4.16,1.15,EXITO
293,0.46,1.12,EXITO
306,2.54,1.15,EXITO
295,2.54,1.14,EXITO
300,0.29,1.05,EXITO
306,3.90,1.22,EXITO
214,0.60,1.24,EXITO
293,4.06,1.16,EXITO
307,0.37,1.08,EXITO
297,3.10,1.06,EXITO
287,0.98,1.04,EXITO
298,3.96,1.26,EXITO
314,3.32,1.13,EXITO
215,0.42,1.11,EXITO
296,0.68,1.25,EXITO
294,0.55,1.19,EXITO
298,1.06,1.06,EXITO
295,0.57,1.20,EXITO
302,2.23,1.22,EXITO
311,5.33,1.09,EXITO
307,1.94,1.11,EXITO
288,1.63,1.09,EXITO
301,2.30,1.15,EXITO
308,2.27,1.12,EXITO
303,3.19,1.13,EXITO
315,2.46,1.23,EXITO
299,2.46,1.21,EXITO
297,2.43,1.27,EXITO
312,1.52,1.03,EXITO
303,2.25,1.23,EXITO
308,2.00,1.02,EXITO
313,0.40,1.10,EXITO
296,2.54,1.23,EXITO
302,1.86,1.09,EXITO
216,3.70,1.01,EXITO
289,2.26,1.18,EXITO
309,1.95,1.22,EXITO
304,2.07,1.10,EXITO
297,0.44,1.09,EXITO
299,3.56,1.19,EXITO
316,2.24,1.22,EXITO
298,2.18,1.05,EXITO
300,0.25,1.03,EXITO
297,1.34,1.00,EXITO
300,2.72,1.24,EXITO
317,0.64,1.26,EXITO
304,2.07,1.14,EXITO
309,2.35,1.18,EXITO
310,1.94,1.22,EXITO
298,1.75,1.09,EXITO
301,1.17,0.99,EXITO
217,2.44,1.01,EXITO
303,2.60,1.22,EXITO
311,0.46,1.10,EXITO
218,0.64,1.21,EXITO
290,3.22,1.22,EXITO
314,3.52,1.21,EXITO
305,2.84,1.04,EXITO
301,1.98,1.18,EXITO
305,1.75,1.06,EXITO
219,0.56,1.19,EXITO
298,2.98,1.15,EXITO
299,3.31,0.94,EXITO
318,2.90,1.14,EXITO
310,2.53,1.26,EXITO
302,1.60,0.97,EXITO
291,1.78,1.12,EXITO
304,2.70,1.09,EXITO
299,2.84,1.07,EXITO
295,0.74,1.26,EXITO
306,1.74,1.10,EXITO
311,0.76,1.06,EXITO
300,1.43,1.01,EXITO
312,0.24,1.02,EXITO
307,0.38,1.08,EXITO
306,2.84,1.00,EXITO
302,3.88,1.07,EXITO
274,3.74,1.01,EXITO
308,0.54,1.16,EXITO
315,3.50,1.07,EXITO
296,1.34,0.98,EXITO
292,1.74,1.14,EXITO
303,1.85,1.12,EXITO
319,2.38,1.14,EXITO
312,4.38,1.06,EXITO
301,1.17,1.03,EXITO
299,3.02,1.28,EXITO
300,2.36,1.00,EXITO
305,2.62,1.22,EXITO
297,0.89,1.30,EXITO
220,4.20,1.18,EXITO
313,0.75,1.28,EXITO
307,2.33,1.23,EXITO
313,2.60,1.19,EXITO
303,2.48,1.14,EXITO
314,0.53,1.05,EXITO
316,2.39,1.28,EXITO
304,0.44,1.15,EXITO
309,2.65,1.08,EXITO
300,2.19,0.98,EXITO
304,2.71,1.23,EXITO
298,1.84,1.07,EXITO
302,2.57,1.16,EXITO
275,3.65,1.11,EXITO
293,2.95,1.24,EXITO
221,2.10,1.09,EXITO
305,0.32,1.04,EXITO
301,2.52,1.23,EXITO
320,3.57,1.16,EXITO
315,1.94,1.00,EXITO
301,1.15,1.04,EXITO
308,2.42,1.18,EXITO
306,2.92,1.27,EXITO
314,2.41,1.20,EXITO
305,1.76,1.05,EXITO
303,1.50,1.05,EXITO
299,1.54,1.09,EXITO
306,1.11,1.05,EXITO
317,2.76,1.27,EXITO
310,3.06,1.01,EXITO
276,2.26,1.06,EXITO
222,2.26,1.05,EXITO
302,2.43,1.24,EXITO
309,2.34,1.13,EXITO
294,3.16,1.22,EXITO
277,0.71,1.24,EXITO
300,1.73,1.06,EXITO
321,2.74,1.20,EXITO
318,1.52,1.00,EXITO
316,2.82,1.14,EXITO
302,3.20,1.06,EXITO
307,2.48,1.11,EXITO
223,1.63,1.10,EXITO
315,3.76,1.18,EXITO
304,3.19,1.18,EXITO
306,3.85,1.01,EXITO
317,1.54,0.98,EXITO
319,1.69,1.05,EXITO
295,2.08,1.14,EXITO
308,1.25,1.07,EXITO
301,2.13,1.23,EXITO
307,4.84,1.22,EXITO
303,2.82,1.06,EXITO
320,0.34,1.07,EXITO
310,2.74,1.20,EXITO
224,1.79,1.13,EXITO
321,0.40,1.07,EXITO
308,0.53,1.17,EXITO
303,2.35,1.13,EXITO
316,1.70,1.13,EXITO
311,4.23,1.16,EXITO
278,3.29,1.16,EXITO
225,0.48,1.12,EXITO
322,3.37,1.00,EXITO
296,2.16,1.14,EXITO
305,2.88,1.14,EXITO
226,1.15,1.04,EXITO
304,1.46,1.02,EXITO
309,1.70,1.12,EXITO
304,2.49,1.24,EXITO
279,1.64,1.14,EXITO
322,1.90,1.10,EXITO
311,2.32,1.23,EXITO
302,2.84,1.23,EXITO
305,0.46,1.09,EXITO
312,2.38,1.18,EXITO
318,4.06,1.23,EXITO
307,4.45,1.23,EXITO
297,1.86,1.08,EXITO
309,4.26,1.18,EXITO
323,3.07,1.03,EXITO
312,1.42,1.07,EXITO
280,1.64,1.11,EXITO
303,1.60,1.06,EXITO
306,2.88,1.26,EXITO
317,4.18,1.19,EXITO
310,2.48,1.17,EXITO
323,2.42,1.18,EXITO
313,1.81,1.06,EXITO
227,3.12,1.17,EXITO
305,3.12,0.95,EXITO
306,2.34,1.16,EXITO
228,0.28,1.03,EXITO
319,2.32,1.19,EXITO
298,2.06,1.04,EXITO
306,0.48,1.10,EXITO
324,1.85,1.07,EXITO
304,1.80,1.10,EXITO
310,2.54,1.19,EXITO
313,2.50,1.25,EXITO
311,1.72,1.09,EXITO
325,0.27,1.04,EXITO
281,2.52,1.00,EXITO
314,2.37,1.26,EXITO
308,4.30,1.14,EXITO
320,1.27,1.04,EXITO
318,2.90,1.25,EXITO
307,3.16,1.09,EXITO
307,2.78,1.23,EXITO
305,1.59,1.07,EXITO
321,0.55,1.15,EXITO
326,1.33,1.04,EXITO
324,3.51,1.21,EXITO
307,2.23,1.16,EXITO
282,2.67,0.97,EXITO
315,2.20,1.23,EXITO
309,2.20,1.21,EXITO
299,3.65,1.10,EXITO
308,2.23,1.18,EXITO
314,3.35,1.21,EXITO
308,2.28,1.01,EXITO
327,2.24,1.18,EXITO
322,2.48,1.03,EXITO
315,0.54,1.19,EXITO
306,2.92,1.10,EXITO
319,3.61,1.19,EXITO
323,0.32,1.05,EXITO
229,5.47,1.15,EXITO
316,0.53,1.15,EXITO
324,0.36,1.09,EXITO
316,2.30,1.29,EXITO
325,4.00,1.24,EXITO
283,2.84,1.02,EXITO
309,2.20,1.17,EXITO
320,1.50,1.04,EXITO
309,2.73,1.18,EXITO
308,4.40,1.09,EXITO
310,3.10,1.17,EXITO
307,1.68,1.08,EXITO
300,3.48,1.13,EXITO
325,1.56,1.09,EXITO
328,3.54,1.16,EXITO
230,2.84,1.18,EXITO
308,1.57,1.03,EXITO
309,2.20,1.24,EXITO
317,3.22,1.01,EXITO
326,2.92,1.28,EXITO
321,2.76,1.02,EXITO
310,2.94,1.17,EXITO
284,3.19,1.09,EXITO
301,2.38,1.09,EXITO
311,3.05,1.21,EXITO
285,0.44,1.09,EXITO
322,0.70,1.25,EXITO
329,2.44,1.17,EXITO
231,2.36,1.26,EXITO
310,1.64,1.07,EXITO
310,4.06,1.25,EXITO
309,2.46,1.15,EXITO
302,1.38,0.98,EXITO
317,5.85,1.16,EXITO
303,0.29,1.04,EXITO
327,2.45,1.24,EXITO
313,2.04,1.15,EXITO
232,1.66,1.08,EXITO
318,3.43,1.14,EXITO
286,2.51,1.28,EXITO
310,1.67,1.08,EXITO
311,3.44,1.14,EXITO
326,5.84,0.91,EXITO
330,2.60,1.25,EXITO
314,0.74,1.01,EXITO
328,1.56,1.09,EXITO
311,2.82,1.00,EXITO
312,4.00,1.12,EXITO
318,2.70,1.09,EXITO
311,3.60,1.18,EXITO
319,1.68,1.11,EXITO
331,0.74,1.25,EXITO
233,1.86,1.21,EXITO
312,4.56,1.21,EXITO
327,1.36,1.12,EXITO
311,1.77,1.14,EXITO
323,4.40,1.21,EXITO
287,2.07,1.22,EXITO
329,1.54,1.02,EXITO
304,3.60,1.02,EXITO
312,2.36,1.22,EXITO
305,0.24,1.02,EXITO
313,1.67,1.10,EXITO
315,2.36,1.25,EXITO
312,1.41,1.08,EXITO
313,0.54,1.15,EXITO
332,2.29,1.27,EXITO
312,3.50,1.00,EXITO
324,2.49,1.25,EXITO
319,2.84,1.13,EXITO
313,1.77,1.13,EXITO
320,2.81,1.23,EXITO
328,3.01,0.97,EXITO
234,3.09,1.13,EXITO
314,2.04,1.16,EXITO
306,2.28,1.18,EXITO
312,3.27,1.00,EXITO
316,2.08,1.20,EXITO
325,1.26,1.07,EXITO
330,3.58,1.23,EXITO
314,1.28,1.05,EXITO
313,1.80,1.08,EXITO
314,2.23,1.20,EXITO
333,2.16,1.06,EXITO
313,4.71,1.21,EXITO
315,1.26,1.04,EXITO
329,1.80,1.08,EXITO
334,0.30,1.05,EXITO
314,0.67,1.26,EXITO
320,2.82,1.06,EXITO
235,2.36,1.25,EXITO
317,2.02,1.11,EXITO
321,2.95,1.01,EXITO
331,1.80,0.97,EXITO
326,2.12,1.18,EXITO
288,6.20,1.12,EXITO
314,1.76,1.08,EXITO
316,1.82,1.12,EXITO
335,1.50,1.02,EXITO
315,2.16,1.14,EXITO
318,1.38,1.02,EXITO
330,2.14,1.10,EXITO
321,1.96,1.16,EXITO
315,2.57,0.99,EXITO
322,2.36,1.09,EXITO
327,1.96,1.18,EXITO
236,2.88,1.13,EXITO
289,2.10,1.17,EXITO
317,1.88,1.09,EXITO
315,2.10,1.16,EXITO
332,2.79,1.22,EXITO
316,2.00,1.22,EXITO
322,1.76,1.07,EXITO
237,1.69,1.13,EXITO
323,2.06,1.17,EXITO
333,1.66,1.08,EXITO
319,3.56,1.19,EXITO
336,3.99,1.16,EXITO
318,2.09,1.18,EXITO
317,2.18,1.22,EXITO
290,2.51,1.22,EXITO
324,0.61,1.21,EXITO
316,2.45,1.23,EXITO
316,3.47,1.20,EXITO
291,0.25,1.03,EXITO
328,3.42,1.18,EXITO
331,5.02,0.98,EXITO
323,2.63,1.03,EXITO
292,0.44,1.10,EXITO
238,2.29,1.14,EXITO
337,2.18,1.23,EXITO
319,2.06,1.13,EXITO
320,2.26,1.12,EXITO
318,1.81,1.12,EXITO
334,2.50,1.24,EXITO
314,0.68,1.29,EXITO
293,1.44,1.04,EXITO
317,2.66,1.25,EXITO
324,2.04,1.09,EXITO
315,0.50,1.17,EXITO
325,3.17,1.06,EXITO
338,1.56,1.07,EXITO
317,3.42,1.16,EXITO
239,2.56,1.21,EXITO
339,0.58,1.17,EXITO
308,2.44,1.17,EXITO
319,2.12,1.12,EXITO
318,1.27,1.07,EXITO
332,3.66,1.07,EXITO
309,0.53,1.15,EXITO
294,2.23,1.20,EXITO
316,2.58,1.23,EXITO
326,1.98,0.97,EXITO
316,2.03,1.12,EXITO
318,1.52,1.07,EXITO
335,3.28,1.23,EXITO
329,5.02,0.98,EXITO
320,1.46,1.04,EXITO
240,1.75,1.14,EXITO
319,1.48,1.05,EXITO
340,2.13,1.17,EXITO
330,1.46,1.03,EXITO
317,2.04,1.19,EXITO
295,2.67,1.23,EXITO
325,5.15,1.22,EXITO
336,2.84,1.21,EXITO
241,2.34,1.18,EXITO
321,2.41,1.15,EXITO
333,4.00,1.02,EXITO
331,1.41,1.00,EXITO
327,3.40,1.21,EXITO
318,2.24,1.15,EXITO
319,4.54,0.96,EXITO
341,3.64,1.23,EXITO
296,2.36,1.19,EXITO
317,5.30,1.17,EXITO
322,1.92,1.14,EXITO
332,1.82,1.16,EXITO
342,0.38,1.09,EXITO
326,2.49,1.21,EXITO
297,0.66,1.23,EXITO
242,2.59,1.09,EXITO
328,2.32,1.25,EXITO
333,0.46,1.10,EXITO
334,2.64,0.96,EXITO
298,0.51,1.18,EXITO
320,1.94,1.13,EXITO
335,0.52,1.17,EXITO
321,0.56,1.07,EXITO
343,1.48,1.04,EXITO
319,2.60,1.15,EXITO
322,1.10,1.03,EXITO
337,4.35,1.23,EXITO
327,1.77,1.13,EXITO
318,2.92,1.06,EXITO
328,0.52,1.15,EXITO
338,0.56,1.19,EXITO
243,2.42,1.28,EXITO
334,2.46,1.24,EXITO
329,2.54,1.23,EXITO
322,2.04,1.14,EXITO
330,0.28,1.04,EXITO
323,1.58,1.02,EXITO
299,2.70,1.05,EXITO
321,2.63,1.07,EXITO
336,2.59,1.27,EXITO
323,4.42,1.19,EXITO
324,0.48,1.11,EXITO
344,2.96,1.22,EXITO
244,1.70,1.05,EXITO
323,1.21,1.06,EXITO
319,2.48,1.15,EXITO
320,3.49,1.17,EXITO
339,2.67,1.26,EXITO
329,2.89,1.27,EXITO
325,1.56,1.11,EXITO
331,2.36,1.17,EXITO
335,2.98,1.02,EXITO
245,1.58,1.04,EXITO
321,1.07,1.07,EXITO
